year,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,EN.ATM.CO2E.KT,EN.CO2.TRAN.ZS,EN.CO2.MANF.ZS,EN.CO2.ETOT.ZS,EN.CO2.BLDG.ZS,EG.USE.COMM.CL.ZS,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SM.POP.TOTL,SP.POP.GROW,SP.DYN.LE00.IN,NY.ADJ.AEDU.CD,SE.XPD.TOTL.GD.ZS,SE.TER.CUAT.BA.ZS,SL.TLF.ADVN.ZS,SL.TLF.BASC.MA.ZS
1995,360281961338.848,375.105065092653,370,811562.105,11.0657359258422,21.9944042505087,51.6179629210943,9.56788378928329,1.82652237700624,960482795,28.767,9.566,6952238,1.92139935886118,60.408,11036000000,,,,
1996,392897063750.91,401.368665067489,400,882324.204,11.3157610456951,20.9733174894674,52.4616506427568,9.39964351301718,1.76282009840488,978893217,28.288,9.356,,1.8986493534495,60.877,11281000000,,,,
1997,415867763817.158,416.949615479349,410,917685.085,10.9837765855283,21.7447533195897,51.5346300113961,9.68283032638898,1.84808694394818,997405318,27.824,9.166,,1.87346619235257,61.327,11948000000,3.40681004524231,,,
1998,421351487589.439,414.726627030732,410,936221.77,11.1781449947101,22.3915562496851,52.7255781147665,9.20323441987002,2.03238085071758,1015974042,27.367,8.993,,1.84458536387907,61.761,15760173352,3.62086009979248,,,
1999,458820428317.636,443.50221055771,440,995766.516,10.8943963000164,21.5049870360421,53.7385251454066,8.98133657237626,1.92046280026443,1034539214,26.914,8.836,,1.81083241026286,62.179,19519500000,4.47509002685547,,,
2000,468394948472.075,444.798008467111,440,1031853.463,10.675621041283,21.0491442432954,55.214276088226,8.56992048874714,1.98797486040371,1053050912,26.463,8.692,6411272,1.77354577407893,62.582,19714967829.3204,4.38325977325439,,69.2059020996094,78.4250030517578
2001,485441026156.237,453.057451342508,450,1041152.975,10.482534632465,20.8082013212258,55.8670820353063,8.31289631249862,2.09168766047616,1071477855,26.012,8.56,,1.73472869683529,62.977,19305531266.772,,,,
2002,514937961193.744,472.503762843625,460,1054258.833,10.4440121424601,21.6148616871179,54.9264611569541,8.3939031168498,1.98819389677416,1089807112,25.561,8.435,,1.69618506845585,63.368,19260384728.8193,,,,
2003,607699299977.083,548.451287640455,520,1099597.621,10.4302518189252,19.8697922126937,56.2640219738746,8.45092571236869,2.01882657280948,1108027848,25.108,8.316,,1.65810024696219,63.759,21253863119.3882,3.66227006912231,,,
2004,709148531774.823,629.718499543615,610,1154320.262,10.5040504925749,19.663123498692,56.8877823917843,8.02999212269151,2.02014246270666,1126135777,24.648,8.199,,1.62103843459886,64.154,22982885614.4881,3.39787006378174,,,
2005,820381672147.736,717.042463155999,710,1222563.132,10.6189444043054,21.4351877582023,55.5604957483466,7.80673965801515,2.19468590160713,1144118674,24.171,8.084,5923642,1.58425176621391,64.556,25478200000,3.23186993598938,,68.2606964111328,80.2269973754883
2006,940259892374.501,809.18926154943,790,1303717.509,10.3969688542825,22.3964126807564,55.53305756396,7.4648915461624,2.37072000387986,1161977719,23.664,7.967,,1.54888599557035,64.966,28736400000,3.18744993209839,,,
2007,1216735426855.47,1031.41033919203,920,1407607.286,11.2066920729297,22.9225636079002,55.4539129334746,6.92610572589699,2.30283953654908,1179681239,23.126,7.852,,1.51207819963874,65.383,37268000000,,,,
2008,1198895498504.14,1001.46063318994,1000,1568379.567,12.0329698915621,23.4720952529599,53.6206678707069,6.59695125123563,2.0420784936469,1197146906,22.562,7.739,,1.46968819897229,65.802,36652000000,,,,
2009,1341886699393.18,1105.09734533533,1120,1738645.711,11.7145935085621,24.2817582795244,52.2910374272175,6.27267740421792,2.02089433524891,1214270132,21.982,7.632,,1.42020343548346,66.219,40964000000,3.31123995780945,,,
2010,1675615312693.42,1361.2035712211,1220,1719690.988,11.994279477626,25.9738060291295,51.5028916237,6.20852307653708,2.35206386103764,1230980691,21.408,7.534,5436012,1.36679795698174,66.625,51128000000,3.42347002029419,,62.739200592041,78.2471008300781
2011,1823049927772.05,1461.67195733892,1370,1841776.419,12.3751374085934,26.8639774410935,51.7642068537017,6.1732304162883,2.70431403790106,1247236029,20.864,7.451,,1.31187647952483,67.013,55748000000,3.83972001075745,9.13629,,
2012,1827637859136.23,1446.98540954319,1480,2018503.817,12.2389376577542,25.1848377225312,53.4426723849092,5.7014898702227,2.52600082028552,1263065852,20.37,7.385,,1.26120551067994,67.377,55748000000,3.8675000667572,,63.198600769043,76.5456008911133
2013,1856722121394.42,1452.19537323178,1520,2034752.294,12.0418254645175,26.9695432020125,52.3179987692042,5.70430670567786,2.72066307454044,1278562207,19.938,7.339,,1.21941894433091,67.714,56364000000,3.84467005729675,,,
2014,2039127446299.3,1576.00401817673,1560,2238377.137,11.4786078913882,26.4082746191209,53.605291953636,5.49000579302559,2.66772054665755,1293859294,19.573,7.312,,1.18932821143382,68.021,62216000000,,,,
2015,2103587813812.2,1606.9526894622,1600,,,,,,,1309053980,19.269,7.303,5240960,1.16752707459156,68.302,64064000000,,,,
2016,2290432075123.55,1729.70972994146,1680,,,,,,,1324171354,19.013,7.31,,1.14821469272737,68.56,69300000000,,,,
2017,2650725335363.83,1979.3643005306,1790,,,,,,,1339180127,18.782,7.328,,1.12707105958419,68.803,79156000000,,,,
2018,,,,,,,,,,,,,,,,,,,,
