year,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,EN.ATM.CO2E.KT,EN.CO2.TRAN.ZS,EN.CO2.MANF.ZS,EN.CO2.ETOT.ZS,EN.CO2.BLDG.ZS,EG.USE.COMM.CL.ZS,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SM.POP.TOTL,SP.POP.GROW,SP.DYN.LE00.IN,SE.PRE.ENRR,SE.PRM.NENR,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GD.ZS
1987,4870217000000,20100.8588916542,21460,4688373.177,29.3409838613579,14.9204725021371,42.0425010146016,12.2911431754009,8.44470392301076,242289000,15.7,8.6,,0.893829201032046,74.7658536585366,61.9294891357422,95.0907897949219,95.0167465209961,61.9329605102539,
1988,5252629000000,21483.2330602579,23580,4892526.068,29.3696153742876,14.7934555173888,41.9704915797931,12.4781826481566,9.00778605263972,244499000,16,8.9,,0.907999040167679,74.7658536585366,61.5901489257813,,,64.6284637451172,
1989,5657693000000,22922.4370895271,23860,4955081.421,29.2317260927639,13.6969931788289,43.3903973408648,12.3419354180899,9.31670015003552,246819000,16.4,8.8,,0.944405555428529,75.0170731707317,60.3888702392578,,,67.379508972168,
1990,5979589000000,23954.4793548671,24150,4823403.118,29.7110849670481,12.5827442243022,44.9705879290779,11.3546210788244,9.45111635256245,249623000,16.7,8.6,23251026,1.12965052045579,75.2146341463415,60.8596305847168,98.6487426757813,91.2870407104492,71.0459289550781,
1991,6174043000000,24405.1648147489,24370,4820847.219,29.3707438380744,11.8934346243035,45.7444151810541,11.6474822408529,9.98758399326045,252981000,16.2,8.6,,1.33626074073779,75.3658536585366,64.9403228759766,98.6507720947266,91.3198699951172,72.9381408691406,
1992,6539299000000,25492.9516517617,25780,4909533.614,29.5745384631287,10.6985590539786,47.0699385995741,11.6784850426909,9.75480402730826,256514000,15.8,8.5,,1.38688569247935,75.6170731707317,,,,77.5343704223633,
1993,6878718000000,26464.852511744,26480,5028674.444,29.362670559988,10.7484344930504,47.1590668144836,11.8213191655207,9.57785293414193,259919000,15.4,8.8,,1.31867999977741,75.419512195122,,96.7116622924805,96.233757019043,79.1764907836914,
1994,7308755000000,27776.635528226,27750,5094354.081,29.9947048027041,10.644142834961,46.9902974467594,11.4599217266325,9.75187746552207,263126000,15,8.8,,1.2262960888682,75.619512195122,,96.0785369873047,97.5899505615234,78.8610610961914,
1995,7664060000000,28782.1750200918,29150,5132919.92,30.3086032823594,9.59299689740952,47.7657011972767,11.4301089257625,10.2440671762868,266278000,14.6,8.8,28451053,1.19078709090209,75.6219512195122,69.436408996582,97.0378494262695,96.4025726318359,78.9687423706055,
1996,8100201000000,30068.2309182833,30380,5252112.088,30.1549969597191,9.28910967574162,47.8763925059945,11.7823311879276,10.1748033387095,269394000,14.4,8.8,,1.16341161998189,76.0268292682927,70.9651794433594,95.9205703735352,96.2835235595703,78.5940780639648,
1997,8608515000000,31572.6902298492,31390,5368715.354,29.6851315843114,9.3874964328996,48.9330200461777,11.1160113702483,9.42468384685521,272657000,14.2,8.7,,1.20396029701272,76.4292682926829,,,,,
1998,9089168000000,32949.1977640346,32150,5401010.623,30.290047239325,9.46633228562248,49.3119088159144,10.1276459008159,9.79913364449837,275854000,14.3,8.6,,1.16571452642589,76.5804878048781,,,96.2914276123047,71.6484069824219,
1999,9660624000000,34620.9288990826,33780,5504669.379,31.002177126928,9.17997337432609,48.6297339639156,10.4292470524202,10.354743625153,279040000,14.2,8.6,,1.14834004729055,76.5829268292683,,94.8386001586914,95.2592086791992,,
2000,10284779000000,36449.8551155349,36070,5693684.894,30.4408929153729,10.0483107198049,48.1109906001446,10.6143578183262,10.2970525907123,282162411,14.4,8.5,34814053,1.11276899679534,76.6365853658537,,95.0058670043945,94.0496368408203,,
2001,10621824000000,37273.6181034176,36840,5595794.329,30.6836225321758,9.63240882475728,48.4605201654196,10.3745847561345,10.2108646825098,284968955,14.1,8.5,,0.989741382223669,76.8365853658537,,95.2762985229492,95.1511306762695,,
2002,10977514000000,38166.0378407812,37470,5641309.133,31.4578610330843,8.86476331548001,48.2428172728669,10.525574211729,10.5133378836776,287625193,14,8.5,,0.927797485710314,76.9365853658537,,94.3225631713867,94.3805236816406,,
2003,11510670000000,39677.1983481058,39950,5675701.926,31.4931320028167,8.65233939761291,48.2556802481571,10.7953684473246,10.3429244994095,290107933,14.1,8.4,,0.859481712840946,77.0365853658537,,95.2484817504883,95.0554428100586,,
2004,12274928000000,41921.8097617892,43680,5756075.232,31.4439677907099,8.99451457505538,48.2017651816168,10.3748373712156,10.4077374705913,292805298,14,8.2,,0.925483968943482,77.4878048780488,,94.5371704101563,95.1133880615234,,
2005,13093726000000,44307.9205848603,46340,5789727.291,31.6982535025525,8.36947391126692,48.9420879754905,10.0268840303949,10.3545530514855,295516599,14,8.3,39258293,0.921713167161207,77.4878048780488,,94.8591384887695,95.0735092163086,,
2006,13855888000000,46437.0671173065,48080,5697285.888,32.2370511598348,8.84951960668802,48.605413395315,9.23601218210316,10.6284102374098,298379912,14.3,8.1,,0.964253917136075,77.6878048780488,,95.3811264038086,94.7313003540039,,
2007,14477635000000,48061.5376613353,48640,5789030.561,31.7658190669485,8.54611263731432,49.0548483430827,9.65254156803016,10.5968903324343,301231207,14.3,8,,0.951055242772428,77.9878048780488,,95.9782562255859,95.078857421875,,
2008,14718582000000,48401.4273403899,49330,5614110.994,30.9905254716399,8.61253134287197,49.3363112841597,10.0890482290143,10.9475046355289,304093966,14,8.1,,0.945865287282592,78.0390243902439,,96.1305770874023,94.984992980957,,
2009,14418739000000,47001.5553496818,48050,5263505.457,31.6877186334809,7.95899114625957,48.6100233013729,10.7657030354286,11.5601149223974,306771529,13.5,7.9,,0.876651298802912,78.390243902439,,94.7008666992188,95.223258972168,,
2010,14992052000000,48466.8210248095,48970,5395532.125,31.3326039591925,8.71994838275311,48.7971872340823,10.1902918431659,11.3372473990171,309326085,13,7.995,44183643,0.829274641418094,78.5414634146342,70.1041793823242,93.3742599487305,94.8459396362305,,5.42001008987427
2011,15542582000000,49883.1168594003,50560,5289680.503,31.7460104239428,8.90160964713649,48.2274307821028,10.2301250412582,11.5679100503225,311580009,12.7,8.073,,0.726014423783411,78.6414634146341,70.1495895385742,92.4425506591797,95.9938201904297,,5.22389984130859
2012,16197007000000,51603.4961495308,52760,5119436.361,33.6254409937888,8.77833540372671,46.952347826087,9.71209937888199,11.4475715077974,313874218,12.6,8.102,,0.733617006765134,78.7414634146342,70.9335632324219,92.7930297851563,96.251708984375,,5.19485998153687
2013,16784851000000,53106.9154971174,53940,5159160.972,33.0829660779476,8.63502489628995,46.6308196669913,10.6794404262449,11.6849567099973,316057727,12.4,8.215,,0.693255124565919,78.7414634146342,71.5239562988281,92.8085098266602,96.1864929199219,88.7264175415039,4.94378995895386
2014,17521747000000,55032.9594615469,55850,5254279.285,33.3979881032647,8.65556072879578,45.9904061079438,11.0119179863259,11.680856159034,318386421,12.5,8.237,,0.734092816509704,78.8414634146341,72.5406265258789,93.2304992675781,96.9245376586914,88.6268692016602,4.98948001861572
2015,18219297000000,56803.4706127176,56700,,,,,,11.8743317712829,320742673,12.4,8.44,46627102,0.737335445117428,78.690243902439,72.0273590087891,93.8973007202148,97.6525421142578,88.8894119262695,
2016,18707189000000,57904.2043289621,57170,,,,,,,323071342,12.2,8.493,,0.723401199990637,78.5390243902439,71.937370300293,95.0732498168945,98.7699279785156,88.8350524902344,
2017,19485394000000,59927.9302860566,59160,,,,,,,325147121,11.8,8.5,,0.640458800224899,78.5390243902439,,,,,
2018,,,,,,,,,,,,,,,,,,,,
